number_of_cells,number_of_timestep,nodes_number,gathers,wave_front_tracking,hilbert_filter,isotropic_kernel,exec_time
6529090000000.0,9440,1,0,1,1,0,1952.8156722565404
8054700000000.0,9440,1,0,1,1,0,2166.155267638421
6351970000000.0,9440,1,0,1,1,0,1928.0474096376283
5177070000000.0,9440,1,0,1,1,0,1763.7507082433194
7959130000000.0,9440,1,0,1,1,0,2152.790865772514
7477150000000.0,9440,1,0,1,1,0,2085.391321864072
7547260000000.0,9440,1,0,1,1,0,2095.195425817391
7863880000000.0,9440,1,0,1,1,0,2139.4712123485565
8682090000000.0,9440,1,0,1,1,0,2253.888783246367
6054230000000.0,9440,1,0,1,1,0,1886.411781181469
9513140000000.0,9440,1,0,1,1,0,2370.101885377391
9278110000000.0,9440,1,0,1,1,0,2337.2355531544745
8292070000000.0,9440,1,0,1,1,0,2199.3488228430915
7999420000000.0,9440,1,0,1,1,0,2158.4249742916872
6305010000000.0,9440,1,0,1,1,0,1921.4805757815752
7248220000000.0,9440,1,0,1,1,0,2053.378006815813
9491000000000.0,9440,1,0,1,1,0,2367.005852550027
6734970000000.0,9440,1,0,1,1,0,1981.605701095642
9121000000000.0,9440,1,0,1,1,0,2315.265466546202
7236080000000.0,9440,1,0,1,1,0,2051.680362799363
9005130000000.0,9440,1,0,1,1,0,2299.062335394139
6133540000000.0,9440,1,0,1,1,0,1897.5024028408295
9660250000000.0,9440,1,0,1,1,0,2390.67358317475
9920390000000.0,9440,1,0,1,1,0,2427.0512697018717
7944580000000.0,9440,1,0,1,1,0,2150.756210052634
10212000000000.0,9440,1,0,1,1,0,2467.8296858169406
10716900000000.0,9440,1,0,1,1,0,2538.434336879998
5605040000000.0,9440,1,0,1,1,0,1823.5975541840144
8392920000000.0,9440,1,0,1,1,0,2213.451574001161
10135400000000.0,9440,1,0,1,1,0,2457.1180275253378
6819400000000.0,9440,1,0,1,1,0,1993.4122978261905
8314770000000.0,9440,1,0,1,1,0,2202.5231654438667
5674740000000.0,9440,1,0,1,1,0,1833.3443241960863
7139970000000.0,9440,1,0,1,1,0,2038.2404479376669
8633480000000.0,9440,1,0,1,1,0,2247.0912152365127
7475160000000.0,9440,1,0,1,1,0,2085.1130424906996
8391430000000.0,9440,1,0,1,1,0,2213.243214068335
9248380000000.0,9440,1,0,1,1,0,2333.078143219627
11430500000000.0,9440,1,0,1,1,0,2638.2233624268356
5205910000000.0,9440,1,0,1,1,0,1767.7836615739961
8166580000000.0,9440,1,0,1,1,0,2181.8004416549293
10629100000000.0,9440,1,0,1,1,0,2526.1564831201717
6764570000000.0,9440,1,0,1,1,0,1985.744931975948
10148600000000.0,9440,1,0,1,1,0,2458.9639007557444
7183840000000.0,9440,1,0,1,1,0,2044.3751796511474
6851630000000.0,9440,1,0,1,1,0,1997.919304963767
6745400000000.0,9440,1,0,1,1,0,1983.0642206254256
8310790000000.0,9440,1,0,1,1,0,2201.9666066971226
10087700000000.0,9440,1,0,1,1,0,2450.447712897277
7827580000000.0,9440,1,0,1,1,0,2134.3950609649382
8375900000000.0,9440,1,0,1,1,0,2211.071516244985
7756740000000.0,9440,1,0,1,1,0,2124.488874628422
7868210000000.0,9440,1,0,1,1,0,2140.0767147036822
6394530000000.0,9440,1,0,1,1,0,1933.998952416879
7306250000000.0,9440,1,0,1,1,0,2061.492857085548
6632440000000.0,9440,1,0,1,1,0,1967.2680206173386
6250930000000.0,9440,1,0,1,1,0,1913.9180890921511
10117900000000.0,9440,1,0,1,1,0,2454.670847106238
6429860000000.0,9440,1,0,1,1,0,1938.939460085839
4969270000000.0,9440,1,0,1,1,0,1734.6921887525225
9239460000000.0,9440,1,0,1,1,0,2331.8307804002916
10115100000000.0,9440,1,0,1,1,0,2454.279298239182
9744500000000.0,9440,1,0,1,1,0,2402.4550089067016
7927130000000.0,9440,1,0,1,1,0,2148.316021577589
5284750000000.0,9440,1,0,1,1,0,1778.8085589592436
9644600000000.0,9440,1,0,1,1,0,2388.4851046856693
6393050000000.0,9440,1,0,1,1,0,1933.7919908728638
6885940000000.0,9440,1,0,1,1,0,2002.7171769740135
9392330000000.0,9440,1,0,1,1,0,2353.207950152737
10727700000000.0,9440,1,0,1,1,0,2539.9445967957854
8284450000000.0,9440,1,0,1,1,0,2198.283250569175
9842250000000.0,9440,1,0,1,1,0,2416.124259533388
4927020000000.0,9440,1,0,1,1,0,1728.78399602641
7048740000000.0,9440,1,0,1,1,0,2025.4829468156968
7130330000000.0,9440,1,0,1,1,0,2036.8924011239455
5533380000000.0,9440,1,0,1,1,0,1813.5766999650032
7586730000000.0,9440,1,0,1,1,0,2100.7148664540696
8208330000000.0,9440,1,0,1,1,0,2187.638714940496
5756840000000.0,9440,1,0,1,1,0,1844.8250963336918
9298530000000.0,9440,1,0,1,1,0,2340.0910631063616
5468990000000.0,9440,1,0,1,1,0,1804.5724744115266
7380980000000.0,9440,1,0,1,1,0,2071.94301666951
7119510000000.0,9440,1,0,1,1,0,2035.3793444305365
6360850000000.0,9440,1,0,1,1,0,1929.28917890172
6142520000000.0,9440,1,0,1,1,0,1898.7581559930304
9266470000000.0,9440,1,0,1,1,0,2335.6078285785707
7834850000000.0,9440,1,0,1,1,0,2135.411689630472
7621360000000.0,9440,1,0,1,1,0,2105.5574869062657
8680790000000.0,9440,1,0,1,1,0,2253.706992700948
5615920000000.0,9440,1,0,1,1,0,1825.1190012102888
6553480000000.0,9440,1,0,1,1,0,1956.2263425663602
5616110000000.0,9440,1,0,1,1,0,1825.1455705976964
5762150000000.0,9440,1,0,1,1,0,1845.5676407922872
9567090000000.0,9440,1,0,1,1,0,2377.646193012273
7598110000000.0,9440,1,0,1,1,0,2102.3062329208897
10262000000000.0,9440,1,0,1,1,0,2474.8216298715115
8616090000000.0,9440,1,0,1,1,0,2244.659417094333
7384930000000.0,9440,1,0,1,1,0,2072.495380249821
8523180000000.0,9440,1,0,1,1,0,2231.6669866521293
7996380000000.0,9440,1,0,1,1,0,2157.9998640931694
6882020000000.0,9440,1,0,1,1,0,2002.1690085601354
6911240000000.0,9440,1,0,1,1,0,2006.2551006656265
6894350000000.0,9440,1,0,1,1,0,2003.8932219639923
8969330000000.0,9440,1,0,1,1,0,2294.0561034510665
7822200000000.0,9440,1,0,1,1,0,2133.642727784666
6534090000000.0,9440,1,0,1,1,0,1953.5148666619975
7328070000000.0,9440,1,0,1,1,0,2064.544141470963
7779510000000.0,9440,1,0,1,1,0,2127.6730059508736
7826410000000.0,9440,1,0,1,1,0,2134.2314494740613
7128050000000.0,9440,1,0,1,1,0,2036.573568475057
7478000000000.0,9440,1,0,1,1,0,2085.5101849129996
10716000000000.0,9440,1,0,1,1,0,2538.3084818870157
9581320000000.0,9440,1,0,1,1,0,2379.636100290204
7508870000000.0,9440,1,0,1,1,0,2089.8270111722913
8208170000000.0,9440,1,0,1,1,0,2187.6163407195213
10002200000000.0,9440,1,0,1,1,0,2438.491488563961
8825380000000.0,9440,1,0,1,1,0,2273.9262965179564
8169590000000.0,9440,1,0,1,1,0,2182.221356687014
6970370000000.0,9440,1,0,1,1,0,2014.5237737045622
10094500000000.0,9440,1,0,1,1,0,2451.398617288699
5933300000000.0,9440,1,0,1,1,0,1869.5010652910837
7284460000000.0,9440,1,0,1,1,0,2058.4457678665663
7147340000000.0,9440,1,0,1,1,0,2039.2710604913107
9635680000000.0,9440,1,0,1,1,0,2387.2377418663336
7261380000000.0,9440,1,0,1,1,0,2055.2182864909764
6721340000000.0,9440,1,0,1,1,0,1979.699697146366
9182440000000.0,9440,1,0,1,1,0,2323.857167400459
9471710000000.0,9440,1,0,1,1,0,2364.3083605337733
8428620000000.0,9440,1,0,1,1,0,2218.4438220561246
7774130000000.0,9440,1,0,1,1,0,2126.9206727706014
6533520000000.0,9440,1,0,1,1,0,1953.4351584997755
7020530000000.0,9440,1,0,1,1,0,2021.5380919801078
7926240000000.0,9440,1,0,1,1,0,2148.1915649734174
9864190000000.0,9440,1,0,1,1,0,2419.1923245845337
5223840000000.0,9440,1,0,1,1,0,1770.290972711965
9653360000000.0,9440,1,0,1,1,0,2389.71009328403
10373300000000.0,9440,1,0,1,1,0,2490.3856973369866
8350640000000.0,9440,1,0,1,1,0,2207.539186108616
5335600000000.0,9440,1,0,1,1,0,1785.919366062742
9277220000000.0,9440,1,0,1,1,0,2337.111096550303
7957390000000.0,9440,1,0,1,1,0,2152.547546119415
7957080000000.0,9440,1,0,1,1,0,2152.5041960662766
7209830000000.0,9440,1,0,1,1,0,2048.0095921707134
8378340000000.0,9440,1,0,1,1,0,2211.412723114848
11374600000000.0,9440,1,0,1,1,0,2630.406368973825
6670640000000.0,9440,1,0,1,1,0,1972.6098658750311
6890370000000.0,9440,1,0,1,1,0,2003.3366632172485
6868740000000.0,9440,1,0,1,1,0,2000.3119482192412
7923710000000.0,9440,1,0,1,1,0,2147.8377726042563
6268510000000.0,9440,1,0,1,1,0,1916.3764566217383
10310900000000.0,9440,1,0,1,1,0,2481.6597511568816
9475340000000.0,9440,1,0,1,1,0,2364.815975672135
6426350000000.0,9440,1,0,1,1,0,1938.4486256132082
9769920000000.0,9440,1,0,1,1,0,2406.009713264046
7348030000000.0,9440,1,0,1,1,0,2067.3353255375478
6827530000000.0,9440,1,0,1,1,0,1994.5491879294636
9348560000000.0,9440,1,0,1,1,0,2347.087202327365
10388000000000.0,9440,1,0,1,1,0,2492.44132888903
7314320000000.0,9440,1,0,1,1,0,2062.621356855956
8312210000000.0,9440,1,0,1,1,0,2202.1651779082727
9343820000000.0,9440,1,0,1,1,0,2346.424366030992
11082500000000.0,9440,1,0,1,1,0,2589.559431807021
7622400000000.0,9440,1,0,1,1,0,2105.7029193426006
9120810000000.0,9440,1,0,1,1,0,2315.2388971587943
10027600000000.0,9440,1,0,1,1,0,2442.043396143683
8568810000000.0,9440,1,0,1,1,0,2238.047834796331
7036470000000.0,9440,1,0,1,1,0,2023.767123744705
9767550000000.0,9440,1,0,1,1,0,2405.6782951158593
6672030000000.0,9440,1,0,1,1,0,1972.8042419197482
9697820000000.0,9440,1,0,1,1,0,2395.9273299373544
6672670000000.0,9440,1,0,1,1,0,1972.8937388036466
7279850000000.0,9440,1,0,1,1,0,2057.8011106247345
9322090000000.0,9440,1,0,1,1,0,2343.3856671448752
10331800000000.0,9440,1,0,1,1,0,2484.5823837716925
7061640000000.0,9440,1,0,1,1,0,2027.286868381776
6280150000000.0,9440,1,0,1,1,0,1918.0041811976425
7439550000000.0,9440,1,0,1,1,0,2080.133379935034
6945490000000.0,9440,1,0,1,1,0,2011.0445823430077
7411210000000.0,9440,1,0,1,1,0,2076.1703460449035
7253060000000.0,9440,1,0,1,1,0,2054.0548270002955
7168030000000.0,9440,1,0,1,1,0,2042.164326941092
8516820000000.0,9440,1,0,1,1,0,2230.7776113683876
7228770000000.0,9440,1,0,1,1,0,2050.658140578585
11641900000000.0,9440,1,0,1,1,0,2667.785301889561
6925280000000.0,9440,1,0,1,1,0,2008.21843855615
6913010000000.0,9440,1,0,1,1,0,2006.5026154851585
5303350000000.0,9440,1,0,1,1,0,1781.409562147544
8443230000000.0,9440,1,0,1,1,0,2220.48686810887
7411470000000.0,9440,1,0,1,1,0,2076.2067041539876
7052600000000.0,9440,1,0,1,1,0,2026.0227248967094
8515710000000.0,9440,1,0,1,1,0,2230.6223902103766
7314350000000.0,9440,1,0,1,1,0,2062.6255520223885
8989440000000.0,9440,1,0,1,1,0,2296.8682633498147
11287100000000.0,9440,1,0,1,1,0,2618.170466878326
5062470000000.0,9440,1,0,1,1,0,1747.7251724702428
7655760000000.0,9440,1,0,1,1,0,2110.36794441581
8881030000000.0,9440,1,0,1,1,0,2281.7083302506935
9690610000000.0,9440,1,0,1,1,0,2394.9190916046855
9223520000000.0,9440,1,0,1,1,0,2329.601748635694
6768330000000.0,9440,1,0,1,1,0,1986.2707261688518
6413350000000.0,9440,1,0,1,1,0,1936.6307201590196
6719220000000.0,9440,1,0,1,1,0,1979.403238718452
7663000000000.0,9440,1,0,1,1,0,2111.380377914912
7451060000000.0,9440,1,0,1,1,0,2081.7429254563967
7157810000000.0,9440,1,0,1,1,0,2040.7351735763377
7490810000000.0,9440,1,0,1,1,0,2087.3015209797804
11401300000000.0,9440,1,0,1,1,0,2634.140067098966
7237310000000.0,9440,1,0,1,1,0,2051.8523646231056
8446140000000.0,9440,1,0,1,1,0,2220.8937992528463
7629450000000.0,9440,1,0,1,1,0,2106.688783454295
5403660000000.0,9440,1,0,1,1,0,1795.4368003098243
6788380000000.0,9440,1,0,1,1,0,1989.0744957347347
9221880000000.0,9440,1,0,1,1,0,2329.3724128707045
6740500000000.0,9440,1,0,1,1,0,1982.3790101080776
10084900000000.0,9440,1,0,1,1,0,2450.056164030221
7690200000000.0,9440,1,0,1,1,0,2115.1839954805987
8343200000000.0,9440,1,0,1,1,0,2206.4987848332958
8776800000000.0,9440,1,0,1,1,0,2267.132923674535
10784800000000.0,9440,1,0,1,1,0,2547.9293969061055
7799620000000.0,9440,1,0,1,1,0,2130.485165849622
8727910000000.0,9440,1,0,1,1,0,2260.2962007779756
9012840000000.0,9440,1,0,1,1,0,2300.140493167354
10164100000000.0,9440,1,0,1,1,0,2461.1314034126617
8134710000000.0,9440,1,0,1,1,0,2177.3437765145454
8431750000000.0,9440,1,0,1,1,0,2218.881517753941
5908190000000.0,9440,1,0,1,1,0,1865.989710986878
9071600000000.0,9440,1,0,1,1,0,2308.3574258202857
6777660000000.0,9440,1,0,1,1,0,1987.5754229294348
7018920000000.0,9440,1,0,1,1,0,2021.3129513815506
8389060000000.0,9440,1,0,1,1,0,2212.911795920148
8699640000000.0,9440,1,0,1,1,0,2256.342955609521
6699100000000.0,9440,1,0,1,1,0,1976.5896804308927
9463930000000.0,9440,1,0,1,1,0,2363.220414038882
7759390000000.0,9440,1,0,1,1,0,2124.8594476633143
7545870000000.0,9440,1,0,1,1,0,2095.0010497726744
8886660000000.0,9440,1,0,1,1,0,2282.4956231512388
6286540000000.0,9440,1,0,1,1,0,1918.8977516478167
10062800000000.0,9440,1,0,1,1,0,2446.965724758101
10304900000000.0,9440,1,0,1,1,0,2480.8207178703333
9261820000000.0,9440,1,0,1,1,0,2334.9575777814953
10181300000000.0,9440,1,0,1,1,0,2463.5366321674337
6839510000000.0,9440,1,0,1,1,0,1996.224457724939
9678970000000.0,9440,1,0,1,1,0,2393.291367028781
7504760000000.0,9440,1,0,1,1,0,2089.2522733710057
6179710000000.0,9440,1,0,1,1,0,1903.9587639808203
6845970000000.0,9440,1,0,1,1,0,1997.1278168967897
5628570000000.0,9440,1,0,1,1,0,1826.8879630560955
6044420000000.0,9440,1,0,1,1,0,1885.0399617579621
7074920000000.0,9440,1,0,1,1,0,2029.14392872267
4930630000000.0,9440,1,0,1,1,0,1729.28881438715
10514600000000.0,9440,1,0,1,1,0,2510.1449312352042
5735010000000.0,9440,1,0,1,1,0,1841.772413559466
5631600000000.0,9440,1,0,1,1,0,1827.3116748658024
8782110000000.0,9440,1,0,1,1,0,2267.8754681331307
6194320000000.0,9440,1,0,1,1,0,1906.001810033566
8655930000000.0,9440,1,0,1,1,0,2250.2305981170152
6477230000000.0,9440,1,0,1,1,0,1945.5636278831394
8329260000000.0,9440,1,0,1,1,0,2204.549430830881
6006410000000.0,9440,1,0,1,1,0,1879.7246858876774
9219190000000.0,9440,1,0,1,1,0,2328.9962462805684
8967120000000.0,9440,1,0,1,1,0,2293.747059523854
9324280000000.0,9440,1,0,1,1,0,2343.6919142944653
7247020000000.0,9440,1,0,1,1,0,2053.2102001585035
10428300000000.0,9440,1,0,1,1,0,2498.0768357970146
5026610000000.0,9440,1,0,1,1,0,1742.7105501943045
7658450000000.0,9440,1,0,1,1,0,2110.7441110059463
8265250000000.0,9440,1,0,1,1,0,2195.5983440522195
7296450000000.0,9440,1,0,1,1,0,2060.1224360508522
8094480000000.0,9440,1,0,1,1,0,2171.718058328238
6743410000000.0,9440,1,0,1,1,0,1982.7859412520536
7052790000000.0,9440,1,0,1,1,0,2026.049294284117
7304670000000.0,9440,1,0,1,1,0,2061.2719116534236
6248370000000.0,9440,1,0,1,1,0,1913.5601015565571
5334180000000.0,9440,1,0,1,1,0,1785.7207948515925
10392400000000.0,9440,1,0,1,1,0,2493.0566199658324
10156500000000.0,9440,1,0,1,1,0,2460.0686279163665
7086440000000.0,9440,1,0,1,1,0,2030.7548726328432
6113550000000.0,9440,1,0,1,1,0,1894.707023607812
8184010000000.0,9440,1,0,1,1,0,2184.2378333523525
9819790000000.0,9440,1,0,1,1,0,2412.9834782640746
5462570000000.0,9440,1,0,1,1,0,1803.6747087949198
7610920000000.0,9440,1,0,1,1,0,2104.097568987671
6255100000000.0,9440,1,0,1,1,0,1914.5012172263025
10542300000000.0,9440,1,0,1,1,0,2514.0184682414365
6685320000000.0,9440,1,0,1,1,0,1974.662700649453
7571580000000.0,9440,1,0,1,1,0,2098.5963074055344
8528330000000.0,9440,1,0,1,1,0,2232.3871568897503
7696970000000.0,9440,1,0,1,1,0,2116.1307047055875
10227500000000.0,9440,1,0,1,1,0,2469.9971884738575
7327440000000.0,9440,1,0,1,1,0,2064.4560429758753
7823270000000.0,9440,1,0,1,1,0,2133.792355387434
7950090000000.0,9440,1,0,1,1,0,2151.5267222874477
7148450000000.0,9440,1,0,1,1,0,2039.4262816493222
8253010000000.0,9440,1,0,1,1,0,2193.8867161476605
9037420000000.0,9440,1,0,1,1,0,2303.577732864581
10971000000000.0,9440,1,0,1,1,0,2573.9673965653283
8786950000000.0,9440,1,0,1,1,0,2268.552288317613
7624140000000.0,9440,1,0,1,1,0,2105.9462389957
9734440000000.0,9440,1,0,1,1,0,2401.0482297629223
6756980000000.0,9440,1,0,1,1,0,1984.6835548684642
11259200000000.0,9440,1,0,1,1,0,2614.2689620958754
6477330000000.0,9440,1,0,1,1,0,1945.5776117712485
7015600000000.0,9440,1,0,1,1,0,2020.848686296327
5816290000000.0,9440,1,0,1,1,0,1853.1385178145765
7717370000000.0,9440,1,0,1,1,0,2118.983417879853
8570900000000.0,9440,1,0,1,1,0,2238.3400980578117
9923520000000.0,9440,1,0,1,1,0,2427.488965399688
5546600000000.0,9440,1,0,1,1,0,1815.4253699730316
5643750000000.0,9440,1,0,1,1,0,1829.0107172710632
5760630000000.0,9440,1,0,1,1,0,1845.3550856930283
6393430000000.0,9440,1,0,1,1,0,1933.8451296476785
10321200000000.0,9440,1,0,1,1,0,2483.1000916321236
9084690000000.0,9440,1,0,1,1,0,2310.1879167737725
5927600000000.0,9440,1,0,1,1,0,1868.7039836688625
6037250000000.0,9440,1,0,1,1,0,1884.0373169805366
9714390000000.0,9440,1,0,1,1,0,2398.244460197039
7168280000000.0,9440,1,0,1,1,0,2042.199286661365
8100520000000.0,9440,1,0,1,1,0,2172.56268517003
7193830000000.0,9440,1,0,1,1,0,2045.772170073251
5122460000000.0,9440,1,0,1,1,0,1756.114106946917
9403370000000.0,9440,1,0,1,1,0,2354.751771399986
9722260000000.0,9440,1,0,1,1,0,2399.344992191229
6767790000000.0,9440,1,0,1,1,0,1986.1952131730623
9120680000000.0,9440,1,0,1,1,0,2315.2207181042522
7410260000000.0,9440,1,0,1,1,0,2076.037499107867
9302990000000.0,9440,1,0,1,1,0,2340.714744516029
8305700000000.0,9440,1,0,1,1,0,2201.2548267923676
10831700000000.0,9440,1,0,1,1,0,2554.487840429293
6641040000000.0,9440,1,0,1,1,0,1968.470634994725
8453100000000.0,9440,1,0,1,1,0,2221.8670778652427
5359130000000.0,9440,1,0,1,1,0,1789.2097749348231
9626860000000.0,9440,1,0,1,1,0,2386.0043629351076
7077140000000.0,9440,1,0,1,1,0,2029.454371038693
5622910000000.0,9440,1,0,1,1,0,1826.096474989118
7955530000000.0,9440,1,0,1,1,0,2152.2874458005854
8551200000000.0,9440,1,0,1,1,0,2235.585272100311
5972040000000.0,9440,1,0,1,1,0,1874.9184235445653
9252360000000.0,9440,1,0,1,1,0,2333.634701966371
8321160000000.0,9440,1,0,1,1,0,2203.416735894041
6246940000000.0,9440,1,0,1,1,0,1913.3601319565964
7309450000000.0,9440,1,0,1,1,0,2061.9403415050406
4898940000000.0,9440,1,0,1,1,0,1724.8573202453629
7118790000000.0,9440,1,0,1,1,0,2035.2786604361506
7881970000000.0,9440,1,0,1,1,0,2142.0008977075004
9931650000000.0,9440,1,0,1,1,0,2428.625855502961
6179020000000.0,9440,1,0,1,1,0,1903.8622751528674
7308720000000.0,9440,1,0,1,1,0,2061.838259121844
5368080000000.0,9440,1,0,1,1,0,1790.4613329205915
8040970000000.0,9440,1,0,1,1,0,2164.235279801036
6417140000000.0,9440,1,0,1,1,0,1937.1607095183563
7361440000000.0,9440,1,0,1,1,0,2069.2105649329833
4954470000000.0,9440,1,0,1,1,0,1732.6225733123695
7407610000000.0,9440,1,0,1,1,0,2075.666926072974
9784750000000.0,9440,1,0,1,1,0,2408.0835238706313
7002980000000.0,9440,1,0,1,1,0,2019.0839196169534
7245310000000.0,9440,1,0,1,1,0,2052.971075671837
7097570000000.0,9440,1,0,1,1,0,2032.3112793793907
11346700000000.0,9440,1,0,1,1,0,2626.5048641913745
8182710000000.0,9440,1,0,1,1,0,2184.056042806934
8326290000000.0,9440,1,0,1,1,0,2204.1341093540395
6656030000000.0,9440,1,0,1,1,0,1970.5668198222852
9496500000000.0,9440,1,0,1,1,0,2367.77496639603
5676980000000.0,9440,1,0,1,1,0,1833.6575632897311
11373900000000.0,9440,1,0,1,1,0,2630.3084817570607
10517100000000.0,9440,1,0,1,1,0,2510.494528437933
8780340000000.0,9440,1,0,1,1,0,2267.6279533135985
6985110000000.0,9440,1,0,1,1,0,2016.5849988118498
9907270000000.0,9440,1,0,1,1,0,2425.2165835819524
11269500000000.0,9440,1,0,1,1,0,2615.7093025711165
5019680000000.0,9440,1,0,1,1,0,1741.7414667483408
4531400000000.0,9440,1,0,1,1,0,1673.4609378890227
5989020000000.0,9440,1,0,1,1,0,1877.2928877454974
8571310000000.0,9440,1,0,1,1,0,2238.3974319990593
10461100000000.0,9440,1,0,1,1,0,2502.663551096813
9193100000000.0,9440,1,0,1,1,0,2325.347849872893
8689330000000.0,9440,1,0,1,1,0,2254.9012167454684
9831780000000.0,9440,1,0,1,1,0,2414.660146448361
5325830000000.0,9440,1,0,1,1,0,1784.553140194479
10632500000000.0,9440,1,0,1,1,0,2526.6319353158824
9178870000000.0,9440,1,0,1,1,0,2323.357942594962
8864050000000.0,9440,1,0,1,1,0,2279.3338660497616
8079810000000.0,9440,1,0,1,1,0,2169.666621942627
9645920000000.0,9440,1,0,1,1,0,2388.6696920087097
7687960000000.0,9440,1,0,1,1,0,2114.870756386954
6876330000000.0,9440,1,0,1,1,0,2001.373325326725
9802270000000.0,9440,1,0,1,1,0,2410.5335010673534
6988530000000.0,9440,1,0,1,1,0,2017.0632477851823
8606890000000.0,9440,1,0,1,1,0,2243.3728993882924
7883870000000.0,9440,1,0,1,1,0,2142.266591581574
5768730000000.0,9440,1,0,1,1,0,1846.4877806298687
5793520000000.0,9440,1,0,1,1,0,1849.9543864921252
10218900000000.0,9440,1,0,1,1,0,2468.7945740964715
11661200000000.0,9440,1,0,1,1,0,2670.4841922946257
6543320000000.0,9440,1,0,1,1,0,1954.8055795344715
7680840000000.0,9440,1,0,1,1,0,2113.875103553583
5275770000000.0,9440,1,0,1,1,0,1777.5528058070427
9862420000000.0,9440,1,0,1,1,0,2418.944809765002
9374690000000.0,9440,1,0,1,1,0,2350.741192290284
7681690000000.0,9440,1,0,1,1,0,2113.9939666025107
9148700000000.0,9440,1,0,1,1,0,2319.139003552434
5807810000000.0,9440,1,0,1,1,0,1851.9526841029215
6384260000000.0,9440,1,0,1,1,0,1932.5628071080703
5142350000000.0,9440,1,0,1,1,0,1758.8955022918253
4693410000000.0,9440,1,0,1,1,0,1696.1162350146435
4928670000000.0,9440,1,0,1,1,0,1729.0147301802108
10508500000000.0,9440,1,0,1,1,0,2509.2919140605463
6102170000000.0,9440,1,0,1,1,0,1893.1156571409915
6016590000000.0,9440,1,0,1,1,0,1881.148245697188
7903690000000.0,9440,1,0,1,1,0,2145.0381982048057
6597400000000.0,9440,1,0,1,1,0,1962.3680662238953
6506670000000.0,9440,1,0,1,1,0,1949.6804845424708
10070700000000.0,9440,1,0,1,1,0,2448.070451918723
9461900000000.0,9440,1,0,1,1,0,2362.9365411102667
7729040000000.0,9440,1,0,1,1,0,2120.615337622189
6115360000000.0,9440,1,0,1,1,0,1894.9601319825874
7110720000000.0,9440,1,0,1,1,0,2034.150160665743
5805920000000.0,9440,1,0,1,1,0,1851.6883886176588
7452140000000.0,9440,1,0,1,1,0,2081.8939514479753
